tokens,tags
"['এবারের', 'মাধ্যমিক', 'সার্টিফিকেট', 'পরীক্ষায়', '<PUNCT>', 'এসএসসি', '<PUNCT>', 'আটটি', 'সাধারণ', 'শিক্ষা', 'বোর্ডের', 'মধ্যে', '৯৪', 'দশমিক', '৯৭', 'শতাংশ', 'পাসের', 'হার', 'নিয়ে', 'এগিয়ে', 'রাজশাহী', 'বোর্ড', '<PUNCT>']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O']"
"['শিশু', 'তিনটির', 'মা', 'ফাতেমা', 'বেগম', 'বলেন', '<PUNCT>', 'দাম্পত্য', 'কলহের', 'জের', 'ধরে', 'তাঁর', 'স্বামী', 'আবদুল', 'গণি', 'তাঁদের', 'তিন', 'কন্যাশিশুকে', 'হত্যা', 'করেছেন', '<PUNCT>']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O']"
"['তাদের', 'বাবা', 'আবদুল', 'গণি', 'পেশায়', 'দিনমজুর', '<PUNCT>']","['O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O']"
"['এলাকাবাসী', 'জানায়', '<PUNCT>', 'নিদানতরণী', 'গ্রামের', 'ফাতেমা', 'বেগমকে', 'প্রায়', '১৫', 'বছর', 'আগে', 'বিয়ে', 'করেন', 'একই', 'ইউনিয়নের', 'পূর্ব', 'পুকুরিয়ার', 'সাতডালিয়া', 'পাড়ার', 'আবদুল', 'গণি', '<PUNCT>']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O']"
"['শিশু', 'তিনটির', 'মা', 'ফাতেমা', 'বেগম', 'বলেন', '<PUNCT>', 'দাম্পত্য', 'কলহের', 'জের', 'ধরে', 'তাঁর', 'স্বামী', 'আবদুল', 'গণি', 'তাঁদের', 'তিন', 'কন্যাশিশুকে', 'হত্যা', 'করেছেন', '<PUNCT>']","['O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['ফাতেমা', 'বেগম', 'জানান', '<PUNCT>', 'তাঁর', 'স্বামী', 'গণি', 'এক', 'বছর', 'ধরে', 'এক', 'নারীর', 'সঙ্গে', 'পরকীয়ায়', 'জড়িয়ে', 'পড়েন', '<PUNCT>']","['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['ফাতেমা', 'বেগম', 'জানান', '<PUNCT>', 'তাঁর', 'স্বামী', 'গণি', 'এক', 'বছর', 'ধরে', 'এক', 'নারীর', 'সঙ্গে', 'পরকীয়ায়', 'জড়িয়ে', 'পড়েন', '<PUNCT>']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['স্বামী', 'গণি', 'প্রায়ই', 'তাঁকে', 'মেরে', 'ফেলার', 'হুমকি', 'দিতেন', '<PUNCT>']","['O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['বিচার', 'দেওয়ায়', 'তাঁকে', 'মেরে', 'ফেলার', 'হুমকি', 'দেন', 'গণি', '<PUNCT>']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O']"
"['রিফাত', 'ছোটবেলা', 'থেকেই', 'নানির', 'কাছে', 'থাকে', '<PUNCT>']","['B-PER', 'O', 'O', 'O', 'O', 'O', 'O']"
"['বিবিসির', 'প্রতিবেদনে', 'বলা', 'হয়েছে', '<PUNCT>', '২০১৪', 'সালের', 'শুমারি', 'অনুযায়ী', 'ভারতে', 'বাঘের', 'সংখ্যা', 'এখন', '২', 'হাজার', '২২৬টি', '<PUNCT>']","['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['তিনি', '<PUNCT>', 'আবদুল', 'গণি', '<PUNCT>', 'পুলিশের', 'কাছে', 'যাচ্ছেন', '<PUNCT>']","['O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O']"
"['চকরিয়া', 'থানার', 'ভারপ্রাপ্ত', 'কর্মকর্তা', '<PUNCT>', 'ওসি', '<PUNCT>', 'প্রভাষ', 'চন্দ্র', 'ধর', 'বলেন', '<PUNCT>', 'রাতের', 'কোনো', 'একসময়', 'বাবা', 'আবদুল', 'গণি', 'ধারালো', 'দা', 'দিয়ে', 'সন্তানদের', 'হত্যা', 'করেছে', 'বলে', 'তাঁরা', 'ধারণা', 'করছেন', '<PUNCT>']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['তবে', 'আবদুল', 'গণি', 'সুস্থ', 'মস্তিষ্কেই', 'তাঁর', 'তিন', 'কন্যাশিশুকে', 'হত্যা', 'করেছেন', 'বলে', 'মনে', 'হচ্ছে', '<PUNCT>']","['O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['রাত', 'তিনটার', 'দিকে', 'গণি', 'তাঁর', '<PUNCT>', 'ফাতেমা', '<PUNCT>', 'ভাই', 'আজগর', 'আলীকে', 'ফোন', 'বলেন', '<PUNCT>', 'ফাতেমা', 'যেন', 'সন্তানদের', 'এসে', 'দেখে', 'যায়', '<PUNCT>']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['প্রতিবেশী', 'কহিনূর', 'নেছা', 'ও', 'জসিম', 'উদ্দিন', 'বলেন', '<PUNCT>', 'রাতে', 'তাঁরা', 'কোনো', 'চিৎকার', '<PUNCT>', 'চেঁচামেচি', 'শুনেননি', '<PUNCT>']","['O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['সেখানে', 'আহাজারি', 'করছেন', 'ফাতেমা', 'বেগম', '<PUNCT>']","['O', 'O', 'O', 'B-PER', 'I-PER', 'O']"
"['চকরিয়া', 'থানার', 'ভারপ্রাপ্ত', 'কর্মকর্তা', '<PUNCT>', 'ওসি', '<PUNCT>', 'প্রভাষ', 'চন্দ্র', 'ধর', 'বলেন', '<PUNCT>', 'রাতের', 'কোনো', 'একসময়', 'বাবা', 'আবদুল', 'গণি', 'ধারালো', 'দা', 'দিয়ে', 'সন্তানদের', 'হত্যা', 'করেছে', 'বলে', 'তাঁরা', 'ধারণা', 'করছেন', '<PUNCT>']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['লাশ', 'তিনটি', 'উদ্ধার', 'করে', 'ময়নাতদন্তের', 'জন্য', 'কক্সবাজার', 'সদর', 'হাসপাতালের', 'মর্গে', 'পাঠানো', 'হয়েছে', '<PUNCT>']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O']"
"['মাসুদ', 'আলম', 'প্রথম', 'আলোকে', 'বলেন', '<PUNCT>', '<PUNCT>', 'কোনো', 'সুস্থ', 'মস্তিষ্কের', 'মানুষ', 'এ', 'রকম', 'নৃশংস', 'হত্যাকাণ্ড', 'ঘটাতে', 'পারেন', 'না', '<PUNCT>']","['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['মাসুদ', 'আলম', 'প্রথম', 'আলোকে', 'বলেন', '<PUNCT>', '<PUNCT>', 'কোনো', 'সুস্থ', 'মস্তিষ্কের', 'মানুষ', 'এ', 'রকম', 'নৃশংস', 'হত্যাকাণ্ড', 'ঘটাতে', 'পারেন', 'না', '<PUNCT>']","['O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['সবাইকে', 'বললাম', 'আমরা', 'কি', 'ঢাকার', 'নামি', '<PUNCT>', 'দামি', 'শিক্ষাপ্রতিষ্ঠানগুলোর', 'মধ্য', 'থেকে', 'প্রথম', 'হতে', 'পারব', 'না', '<PUNCT>']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['ঢাকা', 'বোর্ডে', 'এবার', 'সেরা', 'হয়েছে', 'এই', 'প্রতিষ্ঠান', '<PUNCT>']","['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O']"
"['রিফাত', 'বলে', '<PUNCT>', '<PUNCT>', 'আমার', 'বাবা', 'মাদকাসক্ত', 'ছিল', 'না', '<PUNCT>', 'পাগলও', 'না', '<PUNCT>']","['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['<PUNCT>', '২০১২', 'সালে', 'এসএসসিতে', 'ভালো', 'ফলাফলের', 'জন্য', 'ঢাকা', 'বোর্ডের', 'দ্বিতীয়', 'সেরা', 'হয়েছিল', 'আমাদের', 'শিক্ষাপ্রতিষ্ঠান', '<PUNCT>']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O']"
"['কীভাবে', 'ঢাকা', 'বোর্ডের', 'এত', 'এত', 'ভালো', 'নামকরা', 'শিক্ষাপ্রতিষ্ঠানকে', 'পেছনে', 'ফেলে', 'সফল', 'হলেন', 'সেই', 'গল্প', 'বলছিলেন', 'অধ্যক্ষ', 'মাহাবুবুর', 'রহমান', 'মোল্লা', '<PUNCT>']","['O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['আজ', 'যে', 'তাফ', 'রহমান', 'তাঁর', 'কোচিং', 'দক্ষতার', 'জন্য', 'প্রশংসিত', '<PUNCT>', 'সময়', '<PUNCT>', 'প্রেক্ষাপট', 'অনুকূলে', 'থাকলে', 'সেই', 'তাফ', 'হয়তো', 'এখন', 'আর্সেন', 'ওয়েঙ্গারের', 'শিষ্য', 'হয়ে', 'থাকতে', 'পারতেন', '<PUNCT>', 'খেলতেন', 'আর্সেনালের', 'হয়ে', '<PUNCT>']","['O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['তাফ', 'রহমানের', 'জীবনজুড়ে', 'এমনই', 'সব', 'ক্লাইম্যাক্স', '<PUNCT>', 'এন্টি', 'ক্লাইম্যাক্স', '<PUNCT>']","['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['বাফুফে', 'বা', 'বাংলাদেশের', 'কোনো', 'ক্লাব', 'থেকে', 'যদি', 'কোচিংয়ের', 'প্রস্তাব', 'পান', '<PUNCT>', 'তাহলে', 'রাজি', 'হবেন', '<PUNCT>']","['O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['বাংলাদেশের', 'ফুটবল', 'ধীরে', 'ধীরে', 'আবারও', 'জেগে', 'উঠছে', 'যেন', '<PUNCT>']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['ফুটবলের', 'এমন', 'পুনর্জাগরনের', 'মাহেন্দ্রক্ষণে', 'মাঠে', 'কিংবা', 'ডাগআউটে', '<PUNCT>', 'একজন', 'তাফ', 'রহমানকে', 'বড্ড', 'বেশি', 'প্রয়োজন', 'বাংলাদেশের', '<PUNCT>']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
"['তাফ', 'রহমানের', 'বয়স', 'মোটে', '৩১', '<PUNCT>']","['B-PER', 'I-PER', 'O', 'O', 'O', 'O']"
"['জামাল', 'ভুঁইয়া', 'এসেছেন', '<PUNCT>', 'সামনে', 'রিয়াসাতসহ', 'আরও', 'বেশ', 'কজন', 'প্রবাসী', 'বাংলাদেশীর', 'দেখা', 'পেতে', 'পারে', 'বাংলাদেশ', 'ফুটবল', 'দল', '<PUNCT>']","['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['সড়ক', 'পরিবহন', 'ও', 'সেতুমন্ত্রী', 'ওবায়দুল', 'কাদের', 'ছাত্রলীগের', 'নেতা', '<PUNCT>', 'কর্মীদের', 'উদ্দেশ', 'করে', 'বলেছেন', '<PUNCT>', '<PUNCT>', 'এই', 'চেহারায়', 'ছাত্রলীগকে', 'দেখতে', 'চাই', 'না', '<PUNCT>']","['O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['নিউ', 'ইয়র্কে', 'এক', 'জাপানি', 'লেখকের', 'বই', 'তুমুল', 'ঝড়', 'তুলেছে', '<PUNCT>']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['বইয়ের', 'দোকানে', 'সেই', 'বইয়ের', 'স্তুপের', 'পাশে', 'কাঁচের', 'জানালায়', 'লেখকের', 'প্রমাণ', 'সাইজের', 'ছবি', 'ঝোলানো', 'আছে', '<PUNCT>']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['রাস্তা', 'দিয়ে', 'আসা', 'যাওয়ার', 'পথে', 'অনেকেই', 'দেখতে', 'দেখতে', 'চেহারা', 'মাথায়', 'গেঁথে', 'রেখেছেন', '<PUNCT>']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['মোটা', 'দাগে', 'বলতে', 'গেলে', '<PUNCT>', 'ইংরেজি', 'বইয়ের', 'সবচেয়ে', 'বড়', 'বাজার', 'মার্কিন', 'যুক্তরাষ্ট্র', '<PUNCT>']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']"
"['আমেরিকার', 'বাজারে', 'বেস্ট', 'সেলারের', 'জাহাজে', 'উঠতে', 'পারলে', 'আটলান্টিক', 'পাড়ি', 'দিয়ে', 'আরেকটি', 'বড়', 'বাজার', 'ইংল্যান্ড', 'পাড়ি', 'দেওয়া', 'সময়ের', 'ব্যাপার', '<PUNCT>']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O']"
"['এই', 'সাফল্যের', 'জাহাজ', 'খুব', 'বেশি', 'জাপানি', 'লেখক', 'পাড়ি', 'দিতে', 'পারেননি', '<PUNCT>']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['অন্তত', 'সমসাময়িক', 'কালে', 'একজনই', 'পাড়ি', 'দিয়েছেন', '<PUNCT>']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['নিউ', 'ইয়র্কের', 'সুন্দর', 'ঝকঝকে', 'সকালে', 'সেই', 'জাপানি', 'লেখক', 'হাঁটতে', 'বেড়িয়েছেন', '<PUNCT>', 'হটাৎ', 'এক', 'আমেরিকান', 'মহিলা', 'তাকে', 'দেখে', 'চমকে', 'উঠলেন', '<PUNCT>', 'বড়', 'সাইজের', 'পোস্টারে', 'নির্ঘাত', 'এই', 'ব্যক্তিকেই', 'দেখেছেন', 'তিনি', '<PUNCT>']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['নাম', 'মনে', 'না', 'করতে', 'পারলেও', 'তিনি', 'বললেন', '<PUNCT>', 'আপনি', 'সেই', 'বিখ্যাত', 'জাপানি', 'লেখক', 'না', '<PUNCT>']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['তবুও', 'আপনার', 'সাথে', 'দেখা', 'করে', 'আমি', 'আনন্দিত', '<PUNCT>', '<PUNCT>']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['জাপানি', 'লেখক', 'হারুকি', 'মুরাকামিকে', 'নিয়েই', 'কথা', 'হচ্ছে', '<PUNCT>']","['O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O']"
"['অনেক', 'পত্রিকা', 'আর', 'ম্যাগাজিনে', 'দেওয়া', 'সাক্ষাৎকারে', 'তিনি', 'বারবার', 'স্বীকার', 'করে', 'এসেছেন', 'তিনি', 'আসলেই', 'খুব', 'সাধারণ', 'একজন', 'লেখক', '<PUNCT>', 'তার', 'উপন্যাস', 'যে', 'বিশ্বজুড়ে', 'লক্ষ', 'কোটি', 'কপি', 'বিক্রি', 'হবে', 'সেই', 'ব্যাপারে', 'তার', 'কোনো', 'ধারণাই', 'ছিল', 'না', '<PUNCT>']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['বরং', 'লেখালেখি', 'শুরু', 'করার', 'পর', 'তার', 'উপন্যাস', 'নিয়ে', 'খোদ', 'জাপানেই', 'কম', 'সমালোচনা', 'হয়নি', '<PUNCT>']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O']"
"['তাকে', 'জাপানে', 'দীর্ঘদিন', 'জাপানের', 'সাহিত্যিক', 'পরিমণ্ডলে', 'ব্রাত্য', 'হিসেবেই', 'দেখা', 'হয়েছে', '<PUNCT>', 'কেউ', 'বলেছেন', 'তার', 'উপন্যাসে', 'অস্বাভাবিকভাবে', 'পশ্চিমা', 'উপাদান', 'বেশি', '<PUNCT>']","['O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['পশ্চিমা', 'সাহিত্য', '<PUNCT>', 'সংগীত', '<PUNCT>', 'কবিতার', 'প্রভাব', 'মুরাকামি', 'অকপটে', 'স্বীকার', 'করেছেন', '<PUNCT>']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O']"
"['তার', 'মতে', 'জাপানি', 'সাহিত্যের', 'চেয়ে', 'পশ্চিমা', 'ইংরেজি', 'সাহিত্য', 'তাকে', 'বেশি', 'অনুপ্রেরণা', 'দিয়েছে', '<PUNCT>']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
